id,channel,text,label
4916,sms,"Just dropped em off, omw back now",legit
4917,sms,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",scam
4918,sms,Sitting in mu waiting for everyone to get out of my suite so I can take a shower,legit
4919,sms,Re your call; You didn't see my facebook huh?,legit
4920,sms,"G says you never answer your texts, confirm/deny",legit
4921,sms,"Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng.",legit
4922,sms,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.,legit
4923,sms,Oh yah... We never cancel leh... Haha ,legit
4924,sms,We can go 4 e normal pilates after our intro...  ,legit
4925,sms,Ok... Let u noe when i leave my house.,legit
4926,sms,"Oh yes, why is it like torture watching england?",legit
4927,sms,Wanna do some art?! :D,legit
4928,sms,Just hopeing that wasnÛ÷t too pissed up to remember and has gone off to his sisters or something!,legit
4929,sms,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",scam
4930,sms,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service",scam
4931,sms,"Good morning, my boytoy! How's those yummy lips ? Where's my sexy buns now ? What do you do ? Do you think of me ? Do you crave me ? Do you need me ?",legit
4932,sms,Match started.india  &lt;#&gt;  for 2,legit
4933,sms,Once free call me sir.,legit
4934,sms,Hey do you want anything to buy:),legit
4935,sms,"Hey babe, how's it going ? Did you ever figure out where your going for New Years ?",legit
4936,sms,K..k.:)congratulation ..,legit
4937,sms,G wants to know where the fuck you are,legit
4938,sms,No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x,legit
4939,sms,Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9.,legit
4940,sms,ÌÏ go home liao? Ask dad to pick me up at 6...,legit
4941,sms,Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?,legit
4942,sms,"I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice...",legit
4943,sms,Check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah.,legit
4944,sms,Wrong phone! This phone! I answer this one but assume the other is people i don't well,legit
4945,sms,"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill",legit
4946,sms,I'm already back home so no probably not,legit
4947,sms,Great News! Call FREEFONE 08006344447 to claim your guaranteed å£1000 CASH or å£2000 gift. Speak to a live operator NOW!,scam
4948,sms,"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...",scam
4949,sms,I am in bus on the way to calicut,legit
4950,sms,Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night,legit
4951,sms,hi baby im sat on the bloody bus at the mo and i wont be home until about 7:30 wanna do somethin later? call me later ortxt back jess xx,legit
4952,sms,"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.",scam
4953,sms,I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!,legit
4954,sms,U coming back 4 dinner rite? Dad ask me so i re confirm wif u...,legit
4955,sms,Doing my masters. When will you buy a bb cos i have for sale and how's bf,legit
4956,sms,"Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it.",legit
4957,sms,I'm vivek:)i got call from your number.,legit
4958,sms,Why didn't u call on your lunch?,legit
4959,sms,"What i mean was i left too early to check, cos i'm working a 9-6.",legit
4960,sms,I want  &lt;#&gt;  rs da:)do you have it?,legit
4961,sms,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND",legit
4962,sms,Yup ok...,legit
4963,sms,I want to see your pretty pussy...,legit
4964,sms,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp,scam
4965,sms,"A few people are at the game, I'm at the mall with iouri and kaila",legit
4966,sms,URGENT! We are trying to contact U. Todays draw shows that you have won a å£2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only,scam
4967,sms,You can donate å£2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. å£2.50 will be added to your next bill,scam
4968,sms,Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future.,legit
4969,sms,I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time,legit
4970,sms,We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that,legit
4971,sms,Hey come online! Use msn... We are all there,legit
4972,sms,I'm fine. Hope you are good. Do take care.,legit
4973,sms,Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.,legit
4974,sms,Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?,legit
4975,sms,Yar... I tot u knew dis would happen long ago already.,legit
4976,sms,You are gorgeous! keep those pix cumming :) thank you!,legit
4977,sms,"A boy was late 2 home. His father: \POWER OF FRNDSHIP\""""",legit
4978,sms,JADE ITS PAUL. Y DIDNåÕT U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME,legit
4979,sms,Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :),legit
4980,sms,So what u doing today?,legit
4981,sms,I said its okay. Sorry,legit
4982,sms,Slept? I thinkThis time ( &lt;#&gt;  pm) is not dangerous,legit
4983,sms,Networking job is there.,legit
4984,sms,goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468,scam
4985,sms,Dont let studying stress you out. L8r.,legit
4986,sms,That's y u haf 2 keep me busy...,legit
4987,sms,No rushing. I'm not working. I'm in school so if we rush we go hungry.,legit
4988,sms,Which channel:-):-):):-).,legit
4989,sms,So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!,legit
4990,sms,Phony å£350 award - Todays Voda numbers ending XXXX are selected to receive a å£350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,scam
4991,sms,"We made it! Eta at taunton is 12:30 as planned, hope thatÛ÷s still okday?! Good to see you! :-xx",legit
4992,sms,I'm hungry buy smth home...,legit
4993,sms,\HEY KATE,legit
4994,sms,My drive can only be read. I need to write,legit
4995,sms,"Just looked it up and addie goes back Monday, sucks to be her",legit
4996,sms,Happy new year. Hope you are having a good semester,legit
4997,sms,Esplanade lor. Where else...,legit
4998,sms,Can you talk with me..,legit
4999,sms,"Hmph. Go head, big baller.",legit
5000,sms,Well its not like you actually called someone a punto. That woulda been worse.,legit
5001,sms,"Nope. Since ayo travelled, he has forgotten his guy",legit
5002,sms,You still around? Looking to pick up later,legit
5003,sms,CDs 4u: Congratulations ur awarded å£500 of CD gift vouchers or å£125 gift guaranteed & Freeentry 2 å£100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16 ,scam
5004,sms,There's someone here that has a year  &lt;#&gt;  toyota camry like mr olayiwola's own. Mileage is  &lt;#&gt; k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.,legit
5005,sms,Guess which pub im in? Im as happy as a pig in clover or whatever the saying is! ,legit
5006,sms,ILL B DOWN SOON,legit
5007,sms,Oh k. . I will come tomorrow,legit
5008,sms,Go fool dont cheat others ok,legit
5009,sms,"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar",legit
5010,sms,"By the way, 'rencontre' is to meet again. Mountains dont....",legit
5011,sms,You have WON a guaranteed å£1000 cash or a å£2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p,scam
5012,sms,U attend ur driving lesson how many times a wk n which day?,legit
5013,sms,"Uncle G, just checking up on you. Do have a rewarding month",legit
5014,sms,Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*,legit
5015,sms,I think the other two still need to get cash but we can def be ready by 9,legit
5016,sms,Hey gals...U all wanna meet 4 dinner at nÌÂte? ,legit
5017,sms,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs,scam
5018,sms,Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?,legit
5019,sms,Great! How is the office today?,legit
5020,sms,"It's cool, we can last a little while. Getting more any time soon?",legit
5021,sms,:-( sad puppy noise,legit
5022,sms,Yes its possible but dint try. Pls dont tell to any one k,legit
5023,sms,Anyway holla at me whenever you're around because I need an excuse to go creep on people in sarasota,legit
5024,sms,Where you. What happen,legit
5025,sms,I was gonna ask you lol but i think its at 7,legit
5026,sms,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL,scam
5027,sms,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04,scam
5028,sms,Go chase after her and run her over while she's crossing the street,legit
5029,sms,I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate),scam
5030,sms,Is there coming friday is leave for pongal?do you get any news from your work place.,legit
5031,sms,Hey... Very inconvenient for your sis a not huh?,legit
5032,sms,Ok i vl..do u know i got adsense approved..,legit
5033,sms,"* Was really good to see you the other day dudette, been missing you!",legit
5034,sms,I want to go to perumbavoor,legit
5035,sms,How many times i told in the stage all use to laugh. You not listen aha.,legit
5036,sms,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt,scam
5037,sms,(You didn't hear it from me),legit
5038,sms,Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.,legit
5039,sms,Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.,legit
5040,sms,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468,scam
5041,sms,She ran off with a younger man. we will make pretty babies together :),legit
5042,sms,Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.,scam
5043,sms,O ic lol. Should play 9 doors sometime yo,legit
5044,sms,"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor...",legit
5045,sms,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",legit
5046,sms,Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.,legit
5047,sms,Hmmm.still we dont have opener?,legit
5048,sms,Yeah so basically any time next week you can get away from your mom &amp; get up before 3,legit
5049,sms,"Edison has rightly said, \A fool can ask more questions than a wise man can answer\"" Now you know why all of us are speechless during ViVa.. GM",legit
5050,sms,I will vote for wherever my heart guides me,legit
5051,sms,With my sis lor... We juz watched italian job.,legit
5052,sms,"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ...",legit
5053,sms,Lmao you know me so well...,legit
5054,sms,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,scam
5055,sms,Am on a train back from northampton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?,legit
5056,sms,Goodnight da thangam I really miss u dear.,legit
5057,sms,Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free,legit
5058,sms,"Geeeee ... Your internet is really bad today, eh ?",legit
5059,sms,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674,scam
5060,sms,I think i am disturbing her da,legit
5061,sms,"Sorry, I'll call you  later. I am in meeting sir.",legit
5062,sms,Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?,legit
5063,sms,Ok i also wan 2 watch e 9 pm show...,legit
5064,sms,I dunno lei... Like dun haf...,legit
5065,sms,But your brother transfered only  &lt;#&gt;  +  &lt;#&gt; . Pa.,legit
5066,sms,I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.,legit
5067,sms,83039 62735=å£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541 ,scam
5068,sms,Talk to g and x about that,legit
5069,sms,Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju),legit
5070,sms,5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,scam
5071,sms,As in different styles?,legit
5072,sms,WIN a å£200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 å£1.50perweeksub.,scam
5073,sms,Gud ni8 dear..slp well..take care..swt dreams..Muah..,legit
5074,sms,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,legit
5075,sms,"This is the 2nd attempt to contract U, you have won this weeks top prize of either å£1000 cash or å£200 prize. Just call 09066361921",scam
5076,sms,"Well, i'm glad you didn't find it totally disagreeable ... Lol",legit
5077,sms,"Guy, no flash me now. If you go call me, call me. How madam. Take care oh.",legit
5078,sms,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.,scam
5079,sms,Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.,legit
5080,sms,\Keep ur problems in ur heart,legit
5081,sms,"Yeah, give me a call if you've got a minute",legit
5082,sms,\HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS åÐ FUCKINNICE!SELFISH,legit
5083,sms,Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies lets recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-),legit
5084,sms,Aiya we discuss later lar... Pick Ì_ up at 4 is it?,legit
5085,sms,Hey happy birthday...,legit
5086,sms,Sorry i missed your call. Can you please call back.,legit
5087,sms,Omg if its not one thing its another. My cat has worms :/ when does this bad day end?,legit
5088,sms,"Good morning, im suffering from fever and dysentry ..will not be able to come to office today.",legit
5089,sms,I wont do anything de.,legit
5090,sms,What type of stuff do you sing?,legit
5091,sms,"St andre, virgil's cream",legit
5092,sms,No no. I will check all rooms befor activities,legit
5093,sms,"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt...",legit
5094,sms,Gokila is talking with you aha:),legit
5095,sms,"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem.",legit
5096,sms,K.k.this month kotees birthday know?,legit
5097,sms,But i'm really really broke oh. No amount is too small even  &lt;#&gt; ,legit
5098,sms,Sorry about that this is my mates phone and i didnt write it love Kate,legit
5099,sms,"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!",scam
5100,sms,"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money.",legit
5101,sms,"Aight, call me once you're close",legit
5102,sms,Nope thats fine. I might have a nap tho! ,legit
5103,sms,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com,scam
5104,sms,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ,legit
5105,sms,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied \Boost is d secret of my energy\"" n instantly d girl shouted \""our energy\"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8""",legit
5106,sms,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,legit
5107,sms,Ding me on ya break fassyole! Blacko from londn,legit
5108,sms,I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA,legit
5109,sms,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL",legit
5110,sms,Oh you got many responsibilities.,legit
5111,sms,You have 1 new message. Please call 08715205273,scam
5112,sms,I've reached sch already...,legit
5113,sms,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 ,scam
5114,sms,U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?,legit
5115,sms,Argh why the fuck is nobody in town ;_;,legit
5116,sms,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply.",scam
5117,sms,Thanks. Fills me with complete calm and reassurance! ,legit
5118,sms,Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....,legit
5119,sms,Are you driving or training?,legit
5120,sms,Lol for real. She told my dad I have cancer,legit
5121,sms,PRIVATE! Your 2003 Account Statement for 078,scam
5122,sms,"Oops I did have it,  &lt;#&gt; ?",legit
5123,sms,"\NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?\""""",legit
5124,sms,"Hi Chikku, send some nice msgs",legit
5125,sms,"He is impossible to argue with and he always treats me like his sub, like he never released me ... Which he did and I will remind him of that if necessary",legit
5126,sms,"After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao...",legit
5127,sms,"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola",legit
5128,sms,Cuz ibored. And don wanna study,legit
5129,sms,Wot about on wed nite I am 3 then but only til 9!,legit
5130,sms,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",legit
5131,sms,Any way where are you and what doing.,legit
5132,sms,That sucks. I'll go over so u can do my hair. You'll do it free right?,legit
5133,sms,it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt; ,legit
5134,sms,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep.",legit
5135,sms,Sday only joined.so training we started today:),legit
5136,sms,Sorry * was at the grocers.,legit
5137,sms,There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?,legit
5138,sms,"YOU VE WON! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",scam
5139,sms,Yup... I havent been there before... You want to go for the yoga? I can call up to book ,legit
5140,sms,Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.,legit
5141,sms,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.,legit
5142,sms,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,scam
5143,sms,Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.,legit
5144,sms,Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate,legit
5145,sms,I'm in office now da:)where are you?,legit
5146,sms,Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...,legit
5147,sms,Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.,legit
5148,sms,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth å£33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,scam
5149,sms,K..then come wenever u lik to come and also tel vikky to come by getting free time..:-),legit
5150,sms,Pls call me da. What happen.,legit
5151,sms,"Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)",legit
5152,sms,No problem with the renewal. I.ll do it right away but i dont know his details.,legit
5153,sms,Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.,legit
5154,sms,Haven't left yet so probably gonna be here til dinner,legit
5155,sms,"Like  &lt;#&gt; , same question",legit
5156,sms,MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY,legit
5157,sms,"Sir, I need Velusamy sir's date of birth and company bank facilities details.",legit
5158,sms,K k:) sms chat with me.,legit
5159,sms,I will come with karnan car. Please wait till 6pm will directly goto doctor.,legit
5160,sms,No but the bluray player can,legit
5161,sms,Ok... Then r we meeting later?,legit
5162,sms,Lol no. I just need to cash in my nitros. Hurry come on before I crash out!,legit
5163,sms,Just send a text. We'll skype later.,legit
5164,sms,Ok leave no need to ask,legit
5165,sms,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",scam
5166,sms,ÌÏ still got lessons?  ÌÏ in sch?,legit
5167,sms,Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.,legit
5168,sms,Oh did you charge camera,legit
5169,sms,"IÛ÷ve got some salt, you can rub it in my open wounds if you like!",legit
5170,sms,Now i'm going for lunch.,legit
5171,sms,I'm in school now n i'll be in da lab doing some stuff give me a call when Ì_ r done.,legit
5172,sms,Oh k. . I will come tomorrow,legit
5173,sms,"Aight, text me tonight and we'll see what's up",legit
5174,sms,U 2.,legit
5175,sms,Water logging in desert. Geoenvironmental implications.,legit
5176,sms,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,legit
5177,sms,Company is very good.environment is terrific and food is really nice:),legit
5178,sms,"Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u ",legit
5179,sms,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!,scam
5180,sms,"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please ",legit
5181,sms,"Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*",legit
5182,sms,K sure am in my relatives home. Sms me de. Pls:-),legit
5183,sms,I sent them. Do you like?,legit
5184,sms,"Fuuuuck I need to stop sleepin, sup",legit
5185,sms,I'm in town now so i'll jus take mrt down later.,legit
5186,sms,I just cooked a rather nice salmon a la you,legit
5187,sms,I uploaded mine to Facebook,legit
5188,sms,WHAT TIME U WRKIN?,legit
5189,sms,Okie,legit
5190,sms,ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,scam
5191,sms,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP,scam
5192,sms,"Sorry, I'll call later",legit
5193,sms,Oh oh... Den muz change plan liao... Go back have to yan jiu again...,legit
5194,sms,"It's wylie, you in tampa or sarasota?",legit
5195,sms,Ok... Take ur time n enjoy ur dinner...,legit
5196,sms,Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.,legit
5197,sms,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic ",scam
5198,sms,I like cheap! But iÛ÷m happy to splash out on the wine if it makes you feel better..,legit
5199,sms,She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.,legit
5200,sms,Ugh my leg hurts. Musta overdid it on mon.,legit
5201,sms,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk,scam
5202,sms,"YOU VE WON! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",scam
5203,sms,WOT STUDENT DISCOUNT CAN U GET ON BOOKS?,legit
5204,sms,Me fine..absolutly fine,legit
5205,sms,How come she can get it? Should b quite diff to guess rite...,legit
5206,sms,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt,scam
5207,sms,I will reach ur home in  &lt;#&gt;  minutes,legit
5208,sms,"Babe, I'm answering you, can't you see me ? Maybe you'd better reboot YM ... I got the photo ... It's great !",legit
5209,sms,Hi.what you think about match?,legit
5210,sms,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop",legit
5211,sms,Dai i downloaded but there is only exe file which i can only run that exe after installing.,legit
5212,sms,It is only yesterday true true.,legit
5213,sms,K.k.how is your business now?,legit
5214,sms,3 pa but not selected.,legit
5215,sms,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,scam
5216,sms,I keep ten rs in my shelf:) buy two egg.,legit
5217,sms,I am late. I will be there at,legit
5218,sms,Well thats nice. Too bad i cant eat it,legit
5219,sms,I accidentally brought em home in the box,legit
5220,sms,Pls she needs to dat slowly or she will vomit more.,legit
5221,sms,I have to take exam with in march 3,legit
5222,sms,"Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-)",legit
5223,sms,5 nights...We nt staying at port step liao...Too ex,legit
5224,sms,If I die I want u to have all my stuffs.,legit
5225,sms,"\OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX\""""",legit
5226,sms,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!,legit
5227,sms,Prabha..i'm soryda..realy..frm heart i'm sory,legit
5228,sms,I re-met alex nichols from middle school and it turns out he's dealing!,legit
5229,sms,PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04,scam
5230,sms,It means u could not keep ur words.,legit
5231,sms,"Nope, I'm still in the market",legit
5232,sms,I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day,legit
5233,sms,YOU ARE CHOSEN TO RECEIVE A å£350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,scam
5234,sms,Hey what how about your project. Started aha da.,legit
5235,sms,Ok cool. See ya then.,legit
5236,sms,Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also?,legit
